Transaction ID,Customer ID,Purchase Date,Product Category,Quantity,Price,Payment Method,Location
9674,1561,2023-12-19 03:10:40.504050404,Groceries,4,199.55,Digital Payment,Store A
9675,1290,2023-12-19 04:03:05.778577856,Furniture,9,152.53,Digital Payment,Store D
9676,1142,2023-12-19 04:55:31.053105308,Toys,8,323.74,Digital Payment,Store C
9677,464,2023-12-19 05:47:56.327632760,Toys,5,55.08,Digital Payment,Store A
9678,144,2023-12-19 06:40:21.602160216,Groceries,6,241.66,Digital Payment,Store C
9679,442,2023-12-19 07:32:46.876687668,Toys,5,170.56,Credit Card,Store D
9680,1224,2023-12-19 08:25:12.151215120,Groceries,6,442.65,Credit Card,Store A
9681,1181,2023-12-19 09:17:37.425742572,Groceries,1,41.34,Credit Card,Store D
9682,487,2023-12-19 10:10:02.700270024,Groceries,4,415.7,Credit Card,Store C
9683,860,2023-12-19 11:02:27.974797480,Electronics,9,88.0,Cash,Store C
9684,1158,2023-12-19 11:54:53.249324932,Electronics,4,48.85,Cash,Store D
9685,1936,2023-12-19 12:47:18.523852384,Electronics,2,105.15,Digital Payment,Store B
9686,148,2023-12-19 13:39:43.798379836,Electronics,6,55.81,Cash,Store B
9687,1360,2023-12-19 14:32:09.072907288,Clothing,2,262.89,Credit Card,Store A
9688,1095,2023-12-19 15:24:34.347434740,Furniture,3,494.17,Credit Card,Store A
9689,1257,2023-12-19 16:16:59.621962196,Furniture,7,21.99,Credit Card,Store B
9690,1358,2023-12-19 17:09:24.896489648,Groceries,4,233.26,Credit Card,Store D
9691,811,2023-12-19 18:01:50.171017100,Toys,1,196.1,Credit Card,Store C
9692,666,2023-12-19 18:54:15.445544552,Electronics,9,173.11,Digital Payment,Store C
9693,90,2023-12-19 19:46:40.720072004,Furniture,6,169.27,Digital Payment,Store A
9694,1358,2023-12-19 20:39:05.994599460,Furniture,9,448.03,Credit Card,Store A
9695,199,2023-12-19 21:31:31.269126912,Electronics,3,14.39,Digital Payment,Store C
9696,1185,2023-12-19 22:23:56.543654364,Clothing,5,388.58,Cash,Store B
9697,538,2023-12-19 23:16:21.818181816,Clothing,9,130.2,Cash,Store A
9698,1145,2023-12-20 00:08:47.092709268,Furniture,6,194.73,Credit Card,Store C
9699,301,2023-12-20 01:01:12.367236724,Clothing,2,212.97,Digital Payment,Store A
9700,724,2023-12-20 01:53:37.641764176,Electronics,1,155.84,Credit Card,Store B
9701,1599,2023-12-20 02:46:02.916291628,Furniture,9,51.31,Digital Payment,Store D
9702,963,2023-12-20 03:38:28.190819080,Electronics,1,61.59,Credit Card,Store A
9703,1460,2023-12-20 04:30:53.465346532,Clothing,5,152.57,Credit Card,Store C
9704,68,2023-12-20 05:23:18.739873984,Electronics,1,411.8,Credit Card,Store B
9705,1789,2023-12-20 06:15:44.014401440,Clothing,5,71.64,Cash,Store C
9706,1946,2023-12-20 07:08:09.288928892,Clothing,5,372.61,Digital Payment,Store B
9707,459,2023-12-20 08:00:34.563456344,Electronics,7,147.99,Digital Payment,Store D
9708,1538,2023-12-20 08:52:59.837983796,Clothing,7,442.32,Cash,Store D
9709,398,2023-12-20 09:45:25.112511248,Groceries,1,217.02,Cash,Store C
9710,620,2023-12-20 10:37:50.387038704,Electronics,9,90.0,Digital Payment,Store D
9711,1310,2023-12-20 11:30:15.661566156,Groceries,1,492.99,Digital Payment,Store A
9712,1585,2023-12-20 12:22:40.936093608,Electronics,5,92.43,Credit Card,Store B
9713,1164,2023-12-20 13:15:06.210621060,Clothing,7,285.97,Credit Card,Store B
9714,730,2023-12-20 14:07:31.485148512,Clothing,8,286.8,Digital Payment,Store B
9715,556,2023-12-20 14:59:56.759675968,Furniture,2,189.54,Digital Payment,Store D
9716,1953,2023-12-20 15:52:22.034203420,Furniture,1,475.99,Credit Card,Store D
9717,781,2023-12-20 16:44:47.308730872,Groceries,4,422.72,Cash,Store A
9718,1614,2023-12-20 17:37:12.583258324,Clothing,4,415.76,Digital Payment,Store D
9719,1752,2023-12-20 18:29:37.857785776,Furniture,6,487.21,Digital Payment,Store B
9720,894,2023-12-20 19:22:03.132313228,Clothing,1,231.27,Cash,Store A
9721,610,2023-12-20 20:14:28.406840684,Electronics,1,53.11,Cash,Store A
9722,748,2023-12-20 21:06:53.681368136,Furniture,3,383.9,Cash,Store B
9723,282,2023-12-20 21:59:18.955895588,Groceries,5,193.5,Digital Payment,Store C
9724,661,2023-12-20 22:51:44.230423040,Furniture,6,99.22,Digital Payment,Store D
9725,924,2023-12-20 23:44:09.504950492,Clothing,5,244.21,Digital Payment,Store D
9726,1840,2023-12-21 00:36:34.779477948,Toys,5,463.23,Credit Card,Store B
9727,996,2023-12-21 01:29:00.054005400,Toys,9,89.82,Cash,Store C
9728,1960,2023-12-21 02:21:25.328532852,Clothing,2,425.11,Cash,Store D
9729,1602,2023-12-21 03:13:50.603060304,Electronics,1,212.01,Credit Card,Store C
9730,746,2023-12-21 04:06:15.877587756,Furniture,6,72.72,Credit Card,Store B
9731,1481,2023-12-21 04:58:41.152115208,Toys,9,424.95,Credit Card,Store B
9732,87,2023-12-21 05:51:06.426642664,Electronics,7,484.96,Credit Card,Store C
9733,1103,2023-12-21 06:43:31.701170116,Clothing,8,149.18,Cash,Store B
9734,1229,2023-12-21 07:35:56.975697568,Electronics,5,155.25,Credit Card,Store B
9735,791,2023-12-21 08:28:22.250225020,Clothing,4,198.32,Credit Card,Store A
9736,1361,2023-12-21 09:20:47.524752472,Furniture,6,407.99,Cash,Store C
9737,1278,2023-12-21 10:13:12.799279928,Electronics,3,10.16,Cash,Store D
9738,304,2023-12-21 11:05:38.073807380,Furniture,1,115.86,Cash,Store D
9739,1404,2023-12-21 11:58:03.348334832,Electronics,4,354.42,Cash,Store A
9740,130,2023-12-21 12:50:28.622862284,Clothing,9,205.79,Digital Payment,Store B
9741,596,2023-12-21 13:42:53.897389736,Clothing,4,168.5,Digital Payment,Store B
9742,1300,2023-12-21 14:35:19.171917192,Electronics,1,436.78,Digital Payment,Store A
9743,1723,2023-12-21 15:27:44.446444644,Clothing,4,459.08,Digital Payment,Store A
9744,558,2023-12-21 16:20:09.720972096,Groceries,7,474.25,Cash,Store B
9745,899,2023-12-21 17:12:34.995499548,Groceries,3,139.91,Digital Payment,Store C
9746,1207,2023-12-21 18:05:00.270027000,Furniture,6,456.69,Credit Card,Store A
9747,1292,2023-12-21 18:57:25.544554452,Groceries,1,369.8,Credit Card,Store C
9748,1832,2023-12-21 19:49:50.819081908,Groceries,4,81.34,Credit Card,Store D
9749,1346,2023-12-21 20:42:16.093609360,Toys,3,307.08,Digital Payment,Store B
9750,1536,2023-12-21 21:34:41.368136812,Toys,1,18.04,Digital Payment,Store C
9751,1636,2023-12-21 22:27:06.642664264,Toys,3,355.65,Credit Card,Store C
9752,78,2023-12-21 23:19:31.917191716,Toys,4,368.12,Digital Payment,Store B
9753,784,2023-12-22 00:11:57.191719172,Clothing,5,395.72,Cash,Store B
9754,1363,2023-12-22 01:04:22.466246624,Furniture,6,90.4,Digital Payment,Store D
9755,674,2023-12-22 01:56:47.740774076,Furniture,2,315.98,Credit Card,Store B
9756,1580,2023-12-22 02:49:13.015301528,Groceries,2,93.53,Credit Card,Store C
9757,1533,2023-12-22 03:41:38.289828980,Furniture,6,473.59,Digital Payment,Store A
9758,238,2023-12-22 04:34:03.564356436,Groceries,5,339.13,Digital Payment,Store B
9759,1158,2023-12-22 05:26:28.838883888,Furniture,1,52.19,Credit Card,Store B
9760,1997,2023-12-22 06:18:54.113411340,Electronics,3,97.58,Credit Card,Store A
9761,1216,2023-12-22 07:11:19.387938792,Electronics,5,333.41,Digital Payment,Store B
9762,1380,2023-12-22 08:03:44.662466244,Furniture,2,240.95,Digital Payment,Store B
9763,278,2023-12-22 08:56:09.936993696,Clothing,1,369.47,Credit Card,Store A
9764,1042,2023-12-22 09:48:35.211521152,Groceries,9,143.99,Credit Card,Store C
9765,524,2023-12-22 10:41:00.486048604,Furniture,5,330.67,Credit Card,Store D
9766,180,2023-12-22 11:33:25.760576056,Groceries,2,92.6,Credit Card,Store D
9767,123,2023-12-22 12:25:51.035103508,Toys,4,274.14,Credit Card,Store D
9768,1270,2023-12-22 13:18:16.309630960,Furniture,3,479.11,Credit Card,Store C
9769,1758,2023-12-22 14:10:41.584158416,Clothing,7,315.97,Credit Card,Store D
9770,1397,2023-12-22 15:03:06.858685868,Toys,1,29.75,Digital Payment,Store C
9771,1075,2023-12-22 15:55:32.133213320,Furniture,4,494.44,Cash,Store B
9772,1095,2023-12-22 16:47:57.407740772,Electronics,7,82.65,Cash,Store D
9773,480,2023-12-22 17:40:22.682268224,Furniture,5,360.44,Digital Payment,Store A
9774,1584,2023-12-22 18:32:47.956795680,Electronics,4,268.6,Cash,Store C
9775,1043,2023-12-22 19:25:13.231323132,Electronics,4,150.71,Digital Payment,Store D
9776,1798,2023-12-22 20:17:38.505850584,Furniture,2,92.77,Digital Payment,Store A
9777,84,2023-12-22 21:10:03.780378036,Furniture,8,92.96,Digital Payment,Store D
9778,1179,2023-12-22 22:02:29.054905488,Electronics,4,429.91,Digital Payment,Store C
9779,565,2023-12-22 22:54:54.329432940,Groceries,2,437.09,Cash,Store C
9780,619,2023-12-22 23:47:19.603960396,Toys,9,235.25,Digital Payment,Store B
9781,357,2023-12-23 00:39:44.878487848,Clothing,7,56.29,Credit Card,Store C
9782,816,2023-12-23 01:32:10.153015300,Furniture,3,442.66,Digital Payment,Store D
9783,647,2023-12-23 02:24:35.427542752,Toys,7,246.07,Cash,Store C
9784,443,2023-12-23 03:17:00.702070204,Toys,1,222.19,Cash,Store A
9785,1093,2023-12-23 04:09:25.976597660,Groceries,1,206.64,Cash,Store B
9786,523,2023-12-23 05:01:51.251125112,Toys,4,185.68,Cash,Store B
9787,143,2023-12-23 05:54:16.525652564,Furniture,4,265.37,Credit Card,Store C
9788,192,2023-12-23 06:46:41.800180016,Toys,4,304.25,Digital Payment,Store D
9789,1411,2023-12-23 07:39:07.074707468,Furniture,9,235.88,Credit Card,Store B
9790,378,2023-12-23 08:31:32.349234920,Furniture,6,448.84,Digital Payment,Store D
9791,581,2023-12-23 09:23:57.623762376,Electronics,3,162.24,Digital Payment,Store D
9792,535,2023-12-23 10:16:22.898289828,Groceries,6,291.26,Credit Card,Store A
9793,1717,2023-12-23 11:08:48.172817280,Clothing,2,153.48,Credit Card,Store B
9794,1317,2023-12-23 12:01:13.447344732,Electronics,2,377.91,Cash,Store C
9795,1033,2023-12-23 12:53:38.721872184,Clothing,7,55.55,Digital Payment,Store D
9796,1295,2023-12-23 13:46:03.996399640,Furniture,3,98.41,Digital Payment,Store B
9797,1411,2023-12-23 14:38:29.270927092,Electronics,7,401.59,Digital Payment,Store B
9798,93,2023-12-23 15:30:54.545454544,Toys,3,95.68,Digital Payment,Store D
9799,1990,2023-12-23 16:23:19.819981996,Toys,2,314.74,Digital Payment,Store C
9800,529,2023-12-23 17:15:45.094509448,Clothing,4,485.27,Digital Payment,Store B
9801,1178,2023-12-23 18:08:10.369036904,Furniture,4,263.83,Cash,Store B
9802,405,2023-12-23 19:00:35.643564356,Clothing,3,97.76,Digital Payment,Store C
9803,840,2023-12-23 19:53:00.918091808,Groceries,9,163.74,Cash,Store D
9804,1173,2023-12-23 20:45:26.192619260,Toys,6,412.61,Digital Payment,Store D
9805,889,2023-12-23 21:37:51.467146712,Electronics,5,179.07,Digital Payment,Store D
9806,1291,2023-12-23 22:30:16.741674164,Electronics,6,363.14,Credit Card,Store D
9807,422,2023-12-23 23:22:42.016201620,Electronics,8,389.79,Digital Payment,Store C
9808,1864,2023-12-24 00:15:07.290729072,Toys,5,253.09,Credit Card,Store A
9809,1642,2023-12-24 01:07:32.565256524,Furniture,4,392.69,Credit Card,Store C
9810,472,2023-12-24 01:59:57.839783976,Toys,7,161.87,Credit Card,Store C
9811,893,2023-12-24 02:52:23.114311428,Toys,5,260.5,Cash,Store D
9812,547,2023-12-24 03:44:48.388838884,Electronics,4,344.85,Credit Card,Store B
9813,631,2023-12-24 04:37:13.663366336,Toys,5,88.2,Credit Card,Store C
9814,1550,2023-12-24 05:29:38.937893788,Electronics,4,140.44,Credit Card,Store D
9815,1527,2023-12-24 06:22:04.212421240,Furniture,8,327.76,Digital Payment,Store B
9816,1038,2023-12-24 07:14:29.486948692,Groceries,8,329.4,Cash,Store C
9817,778,2023-12-24 08:06:54.761476148,Electronics,1,249.18,Cash,Store A
9818,1676,2023-12-24 08:59:20.036003600,Clothing,3,398.81,Cash,Store A
9819,1830,2023-12-24 09:51:45.310531052,Groceries,4,243.62,Cash,Store D
9820,364,2023-12-24 10:44:10.585058504,Furniture,2,441.25,Digital Payment,Store B
9821,119,2023-12-24 11:36:35.859585956,Groceries,5,369.27,Credit Card,Store B
9822,1262,2023-12-24 12:29:01.134113408,Electronics,8,160.77,Digital Payment,Store D
9823,546,2023-12-24 13:21:26.408640864,Furniture,2,200.65,Cash,Store D
9824,1193,2023-12-24 14:13:51.683168316,Clothing,9,335.5,Digital Payment,Store B
9825,522,2023-12-24 15:06:16.957695768,Electronics,7,447.75,Digital Payment,Store A
9826,634,2023-12-24 15:58:42.232223220,Electronics,6,93.46,Cash,Store A
9827,1937,2023-12-24 16:51:07.506750672,Furniture,8,259.76,Credit Card,Store C
9828,1681,2023-12-24 17:43:32.781278128,Furniture,2,63.8,Digital Payment,Store C
9829,963,2023-12-24 18:35:58.055805580,Groceries,5,143.33,Cash,Store B
9830,958,2023-12-24 19:28:23.330333032,Clothing,4,344.56,Digital Payment,Store A
9831,1759,2023-12-24 20:20:48.604860484,Groceries,8,43.48,Digital Payment,Store C
9832,883,2023-12-24 21:13:13.879387936,Groceries,1,332.87,Digital Payment,Store A
9833,1793,2023-12-24 22:05:39.153915388,Electronics,3,450.9,Credit Card,Store A
9834,780,2023-12-24 22:58:04.428442844,Furniture,8,484.84,Digital Payment,Store B
9835,871,2023-12-24 23:50:29.702970296,Electronics,5,112.23,Digital Payment,Store A
9836,516,2023-12-25 00:42:54.977497748,Clothing,4,375.7,Credit Card,Store B
9837,938,2023-12-25 01:35:20.252025200,Groceries,6,463.55,Digital Payment,Store C
9838,1421,2023-12-25 02:27:45.526552652,Clothing,5,50.23,Digital Payment,Store D
9839,866,2023-12-25 03:20:10.801080108,Furniture,3,209.94,Credit Card,Store A
9840,106,2023-12-25 04:12:36.075607560,Furniture,5,460.11,Cash,Store D
9841,1109,2023-12-25 05:05:01.350135012,Toys,4,105.38,Digital Payment,Store D
9842,214,2023-12-25 05:57:26.624662464,Clothing,1,467.21,Cash,Store B
9843,1145,2023-12-25 06:49:51.899189916,Electronics,1,265.96,Cash,Store A
9844,1156,2023-12-25 07:42:17.173717372,Clothing,7,54.45,Cash,Store A
9845,850,2023-12-25 08:34:42.448244824,Groceries,4,227.69,Credit Card,Store C
9846,197,2023-12-25 09:27:07.722772276,Furniture,1,166.5,Credit Card,Store D
9847,19,2023-12-25 10:19:32.997299728,Furniture,6,144.69,Digital Payment,Store D
9848,642,2023-12-25 11:11:58.271827180,Clothing,1,273.03,Cash,Store B
9849,1036,2023-12-25 12:04:23.546354632,Clothing,8,244.38,Credit Card,Store A
9850,1105,2023-12-25 12:56:48.820882088,Clothing,9,243.57,Credit Card,Store A
9851,330,2023-12-25 13:49:14.095409540,Groceries,3,48.63,Cash,Store D
9852,866,2023-12-25 14:41:39.369936992,Groceries,7,402.15,Credit Card,Store C
9853,774,2023-12-25 15:34:04.644464444,Electronics,5,243.31,Cash,Store D
9854,392,2023-12-25 16:26:29.918991896,Clothing,3,411.35,Credit Card,Store A
9855,637,2023-12-25 17:18:55.193519352,Electronics,5,413.17,Cash,Store B
9856,307,2023-12-25 18:11:20.468046804,Toys,7,161.98,Credit Card,Store B
9857,1291,2023-12-25 19:03:45.742574256,Groceries,7,7.15,Credit Card,Store B
9858,1471,2023-12-25 19:56:11.017101708,Furniture,9,456.07,Credit Card,Store A
9859,1465,2023-12-25 20:48:36.291629160,Toys,8,381.54,Credit Card,Store A
9860,895,2023-12-25 21:41:01.566156616,Furniture,4,58.09,Cash,Store B
9861,652,2023-12-25 22:33:26.840684068,Toys,5,352.35,Digital Payment,Store A
9862,841,2023-12-25 23:25:52.115211520,Electronics,5,14.91,Digital Payment,Store C
9863,1026,2023-12-26 00:18:17.389738972,Electronics,2,18.74,Credit Card,Store B
9864,520,2023-12-26 01:10:42.664266424,Groceries,7,265.28,Digital Payment,Store C
9865,1786,2023-12-26 02:03:07.938793876,Furniture,7,52.54,Credit Card,Store C
9866,1675,2023-12-26 02:55:33.213321332,Toys,9,482.35,Digital Payment,Store A
9867,636,2023-12-26 03:47:58.487848784,Clothing,9,447.45,Credit Card,Store A
9868,1333,2023-12-26 04:40:23.762376236,Clothing,4,326.66,Digital Payment,Store B
9869,740,2023-12-26 05:32:49.036903688,Groceries,5,36.54,Digital Payment,Store A
9870,1546,2023-12-26 06:25:14.311431140,Furniture,7,165.79,Credit Card,Store C
9871,469,2023-12-26 07:17:39.585958596,Clothing,7,189.0,Digital Payment,Store A
9872,212,2023-12-26 08:10:04.860486048,Groceries,8,243.04,Credit Card,Store B
9873,1136,2023-12-26 09:02:30.135013500,Groceries,8,88.61,Digital Payment,Store D
9874,1032,2023-12-26 09:54:55.409540952,Furniture,2,290.87,Cash,Store D
9875,804,2023-12-26 10:47:20.684068404,Clothing,9,220.71,Cash,Store A
9876,477,2023-12-26 11:39:45.958595860,Clothing,4,473.91,Cash,Store D
9877,874,2023-12-26 12:32:11.233123312,Clothing,1,468.42,Credit Card,Store C
9878,460,2023-12-26 13:24:36.507650764,Electronics,1,284.91,Credit Card,Store D
9879,253,2023-12-26 14:17:01.782178216,Clothing,5,323.95,Credit Card,Store D
9880,1550,2023-12-26 15:09:27.056705668,Toys,7,73.21,Cash,Store C
9881,752,2023-12-26 16:01:52.331233120,Electronics,5,115.55,Digital Payment,Store B
9882,1462,2023-12-26 16:54:17.605760576,Electronics,3,450.85,Credit Card,Store D
9883,1778,2023-12-26 17:46:42.880288028,Electronics,7,351.09,Cash,Store D
9884,981,2023-12-26 18:39:08.154815480,Electronics,1,98.77,Credit Card,Store D
9885,854,2023-12-26 19:31:33.429342932,Groceries,1,287.25,Credit Card,Store B
9886,1685,2023-12-26 20:23:58.703870384,Toys,2,467.71,Digital Payment,Store A
9887,236,2023-12-26 21:16:23.978397840,Furniture,1,175.86,Credit Card,Store A
9888,1330,2023-12-26 22:08:49.252925292,Clothing,9,96.98,Credit Card,Store B
9889,478,2023-12-26 23:01:14.527452744,Electronics,4,471.3,Digital Payment,Store C
9890,679,2023-12-26 23:53:39.801980196,Furniture,7,233.33,Credit Card,Store A
9891,1044,2023-12-27 00:46:05.076507648,Groceries,5,211.53,Credit Card,Store B
9892,216,2023-12-27 01:38:30.351035100,Furniture,7,137.45,Digital Payment,Store B
9893,855,2023-12-27 02:30:55.625562556,Electronics,7,446.33,Credit Card,Store C
9894,135,2023-12-27 03:23:20.900090008,Toys,1,423.58,Credit Card,Store B
9895,905,2023-12-27 04:15:46.174617460,Furniture,1,204.48,Cash,Store A
9896,1153,2023-12-27 05:08:11.449144912,Electronics,3,20.15,Digital Payment,Store A
9897,410,2023-12-27 06:00:36.723672364,Electronics,2,226.09,Cash,Store B
9898,1446,2023-12-27 06:53:01.998199820,Clothing,7,94.52,Digital Payment,Store B
9899,1318,2023-12-27 07:45:27.272727272,Clothing,3,75.65,Credit Card,Store C
9900,1270,2023-12-27 08:37:52.547254724,Toys,7,199.58,Cash,Store C
9901,1725,2023-12-27 09:30:17.821782176,Clothing,9,54.04,Cash,Store D
9902,1580,2023-12-27 10:22:43.096309628,Toys,1,478.94,Cash,Store B
9903,86,2023-12-27 11:15:08.370837084,Groceries,3,28.53,Cash,Store D
9904,556,2023-12-27 12:07:33.645364536,Groceries,6,203.68,Digital Payment,Store D
9905,1866,2023-12-27 12:59:58.919891988,Clothing,9,85.54,Credit Card,Store D
9906,1399,2023-12-27 13:52:24.194419440,Groceries,5,345.96,Credit Card,Store D
9907,1470,2023-12-27 14:44:49.468946892,Furniture,3,44.01,Cash,Store A
9908,378,2023-12-27 15:37:14.743474344,Furniture,8,275.67,Credit Card,Store C
9909,1414,2023-12-27 16:29:40.018001800,Furniture,5,387.69,Credit Card,Store B
9910,1681,2023-12-27 17:22:05.292529252,Groceries,6,475.28,Digital Payment,Store C
9911,1075,2023-12-27 18:14:30.567056704,Furniture,2,350.77,Credit Card,Store C
9912,242,2023-12-27 19:06:55.841584156,Toys,4,54.25,Credit Card,Store C
9913,1318,2023-12-27 19:59:21.116111608,Electronics,1,48.82,Credit Card,Store C
9914,920,2023-12-27 20:51:46.390639064,Clothing,4,367.14,Credit Card,Store C
9915,1587,2023-12-27 21:44:11.665166516,Toys,1,111.59,Cash,Store C
9916,266,2023-12-27 22:36:36.939693968,Furniture,4,226.38,Digital Payment,Store A
9917,1144,2023-12-27 23:29:02.214221420,Electronics,2,488.43,Digital Payment,Store C
9918,712,2023-12-28 00:21:27.488748872,Clothing,6,410.85,Digital Payment,Store B
9919,1941,2023-12-28 01:13:52.763276328,Toys,6,424.06,Credit Card,Store B
9920,1272,2023-12-28 02:06:18.037803780,Clothing,8,431.08,Cash,Store D
9921,70,2023-12-28 02:58:43.312331232,Groceries,9,311.67,Digital Payment,Store D
9922,1877,2023-12-28 03:51:08.586858684,Furniture,8,373.25,Cash,Store C
9923,57,2023-12-28 04:43:33.861386136,Toys,1,182.69,Digital Payment,Store D
9924,1406,2023-12-28 05:35:59.135913588,Toys,3,499.23,Cash,Store D
9925,39,2023-12-28 06:28:24.410441044,Electronics,6,143.41,Credit Card,Store C
9926,801,2023-12-28 07:20:49.684968496,Electronics,1,297.05,Credit Card,Store D
9927,1467,2023-12-28 08:13:14.959495948,Electronics,8,144.62,Digital Payment,Store B
9928,1042,2023-12-28 09:05:40.234023400,Clothing,6,60.48,Digital Payment,Store C
9929,1976,2023-12-28 09:58:05.508550852,Furniture,1,285.95,Digital Payment,Store B
9930,732,2023-12-28 10:50:30.783078308,Clothing,2,179.91,Credit Card,Store B
9931,825,2023-12-28 11:42:56.057605760,Furniture,6,293.69,Credit Card,Store A
9932,756,2023-12-28 12:35:21.332133212,Toys,8,281.55,Digital Payment,Store A
9933,352,2023-12-28 13:27:46.606660664,Clothing,5,273.42,Digital Payment,Store D
9934,1996,2023-12-28 14:20:11.881188116,Clothing,1,66.03,Credit Card,Store B
9935,1840,2023-12-28 15:12:37.155715568,Clothing,2,222.89,Digital Payment,Store D
9936,1322,2023-12-28 16:05:02.430243024,Groceries,4,406.94,Digital Payment,Store C
